Date,Platform,Campaign_Name,Impressions,Clicks,CTR (%),Likes,Comments,Shares,Cost ($),Revenue ($),Engagement Rate (%),ROI (%)
2024-02-18,Facebook,Spring Collection,11858,145,1.2228031708551188,100,10,1,1340.28436237972,2174.9892388436815,0.9360769101028841,62.27819259055703
2024-02-18,Instagram,Summer Sale,15683,720,4.590958362558184,133,1,12,252.17323243183915,222.59785850333566,0.9309443346298539,-11.728197177508733
2024-02-18,Instagram,New Arrivals,17633,363,2.0586400499064252,327,38,31,1060.1157294890183,1100.984972840067,2.245789145352464,3.8551680928975443
2024-02-18,Instagram,Holiday Promo,9235,590,6.388738494856525,580,70,27,430.20163980556396,995.3558903350519,7.330806713589605,131.36961792728584
2024-02-18,Instagram,Back to School,3972,264,6.646525679758309,232,2,20,1325.5588372043537,3064.052410636012,6.3947633434038265,131.1517470698017
2024-02-18,Instagram,Black Friday,12748,987,7.74239096328836,853,169,60,1446.974368318293,1824.059632224155,8.487605898964544,26.06025871378213
2024-02-18,Instagram,Spring Collection,17999,1132,6.289238291016168,1073,186,1,878.4591435927696,2058.515688699541,7.000388910495027,134.3325473602008
2024-02-19,Facebook,Summer Sale,11539,444,3.8478204350463647,216,15,16,1190.1027758233583,1222.4806981346942,2.140566773550568,2.7205988397880656
2024-02-19,Facebook,New Arrivals,17754,907,5.108707896811986,800,145,61,1602.6708285556685,2023.064636183771,5.666328714655852,26.230826701136284
2024-02-19,Facebook,Holiday Promo,11744,288,2.452316076294278,204,37,2,1290.92984899008,1744.9112268250149,2.0691416893732972,35.167006029808164
2024-02-19,Facebook,Back to School,16020,205,1.2796504369538078,158,25,13,476.4954453459582,863.4171574606045,1.223470661672909,81.20155520767314
2024-02-19,Facebook,Black Friday,8957,635,7.089427263592721,446,78,14,1567.1492241320736,3280.74425331731,6.006475382382495,109.34472625823287
2024-02-19,Facebook,Spring Collection,5933,389,6.556548120680937,366,32,27,473.60022858337106,752.4480978140631,7.163323782234957,58.878322348952274
2024-02-19,Instagram,Summer Sale,19965,1143,5.7250187828700225,902,148,34,1657.437439164575,3101.177812022677,5.429501627848735,87.10677934159698
2024-02-19,Instagram,New Arrivals,19221,739,3.8447531345923727,697,133,55,442.077046497393,740.0996482223825,4.6043390042141406,67.41417680158769
2024-02-19,Instagram,Holiday Promo,13742,153,1.1133750545772085,86,5,1,1697.4991281226964,2076.575893646352,0.6694804249745306,22.331485138545283
2024-02-19,Instagram,Back to School,18589,942,5.067513045349401,777,37,47,1661.9715120482488,3881.134491987041,4.631771477755662,133.52593373901152
2024-02-19,Instagram,Black Friday,1956,80,4.08997955010225,70,9,2,1995.3751799342053,2415.489501576296,4.141104294478527,21.054402493667542
2024-02-19,Instagram,Spring Collection,3850,236,6.129870129870129,158,18,5,1154.052347888888,1536.877572098607,4.701298701298701,33.1722581657602
2024-02-20,Facebook,Summer Sale,7644,647,8.46415489272632,175,30,13,1837.3764382027014,3675.615439393267,2.8519099947671376,100.04694536023919
2024-02-20,Facebook,New Arrivals,16715,256,1.5315584804068203,244,34,2,1267.9973938233366,2877.766392136331,1.6751420879449597,126.95365196762187
2024-02-20,Facebook,Holiday Promo,11776,117,0.993546195652174,70,12,6,1479.357058275289,2883.878141262651,0.7472826086956522,94.94131759000935
2024-02-20,Facebook,Back to School,1572,92,5.852417302798982,34,3,3,1213.861159931131,2886.452064959555,2.5445292620865136,137.79095667937176
2024-02-20,Facebook,Black Friday,6741,589,8.737576027295653,200,4,18,913.9657565443212,1498.95048962204,3.2932799287939476,64.00510400844007
2024-02-20,Facebook,Spring Collection,6232,219,3.514120667522465,175,24,13,154.0285941283505,242.30228628593338,3.4017971758664958,57.30993823395237
2024-02-20,Instagram,Summer Sale,14878,743,4.9939507998386885,731,119,20,1281.7048544116387,1143.87579043673,5.8475601559349375,-10.753572751207102
2024-02-20,Instagram,New Arrivals,1570,138,8.789808917197451,114,21,9,1131.6410340711682,2343.911938355199,9.171974522292993,107.12503945909333
2024-02-20,Instagram,Holiday Promo,7982,309,3.871210223001754,202,14,7,1425.0213338625986,2242.6877250453035,2.793786018541719,57.37923859472161
2024-02-20,Instagram,Back to School,13380,479,3.579970104633782,151,17,3,1386.5209197197112,1168.064257510677,1.2780269058295963,-15.755742239590283
2024-02-20,Instagram,Black Friday,8226,92,1.1184050571359105,88,11,7,1615.481322907776,3931.377593614052,1.2885971310478967,143.3564249779002
2024-02-20,Instagram,Spring Collection,3690,205,5.555555555555555,193,25,12,349.6975335461988,620.1648997872062,6.233062330623306,77.34322958994382
2024-02-21,Facebook,Summer Sale,10802,925,8.563229031660804,820,149,19,111.90034247732781,170.05156492469624,9.146454360303649,51.966974506043606
2024-02-21,Facebook,New Arrivals,6021,389,6.460720810496595,125,22,10,461.90207137221546,1047.1756978847188,2.6075402757017105,126.70946133100823
2024-02-21,Facebook,Holiday Promo,2262,225,9.946949602122016,164,22,8,1994.613904812025,1697.5046130007638,8.576480990274094,-14.895579094003219
2024-02-21,Facebook,Back to School,18641,514,2.7573628024247627,248,30,22,1257.033551162247,3016.0189639002383,1.609355721259589,139.93146094721513
2024-02-21,Facebook,Black Friday,10076,783,7.77094084954347,375,19,11,1643.0991191800815,3695.873154088522,4.019452163556967,124.93306161181499
2024-02-21,Facebook,Spring Collection,2546,147,5.773762765121759,80,11,1,976.1543822643091,872.5632053705285,3.613511390416339,-10.612171473685159
2024-02-21,Instagram,Summer Sale,3775,101,2.6754966887417218,24,4,2,1971.3424729602066,2133.459961423482,0.7947019867549668,8.223710019286337
2024-02-21,Instagram,New Arrivals,5331,105,1.9696117051209903,32,2,1,1279.63283608703,1501.6511084730387,0.6565372350403301,17.350154366538064
2024-02-21,Instagram,Holiday Promo,10275,699,6.802919708029196,48,0,3,1364.2887058841743,1236.5370276705587,0.4963503649635037,-9.363976822693239
2024-02-21,Instagram,Back to School,19532,1867,9.558672946958836,1119,3,94,1564.7664976727815,1455.2577607232367,6.22568093385214,-6.998407565116775
2024-02-21,Instagram,Black Friday,19263,1449,7.522192804859055,799,129,30,639.718046993146,1124.49268519278,4.973264808181488,75.77942196225519
2024-02-21,Instagram,Spring Collection,11335,502,4.428760476400529,201,37,9,1035.7420827602346,1082.2820514498794,2.1790913101014557,4.493393622243934
2024-02-22,Facebook,Summer Sale,15139,1416,9.353325847149746,1178,64,94,647.6037626834997,1423.4641935773432,8.824889358610212,119.80480590151019
2024-02-22,Facebook,New Arrivals,11345,230,2.0273248126928163,193,33,8,421.91567580224455,586.4653320184104,2.0625826355222565,39.00060264489716
2024-02-22,Facebook,Holiday Promo,17913,1444,8.061184614525764,981,167,16,1731.2957986334682,2308.835897815105,6.498074024451515,33.35883444281999
2024-02-22,Facebook,Back to School,8692,81,0.931891394385642,18,3,1,80.8551853938006,136.53952419124698,0.25310630464795214,68.86922406551784
2024-02-22,Facebook,Black Friday,18228,1793,9.836515251261794,210,11,11,1389.726343635837,2666.5240722423223,1.2727671713846829,91.87403940736237
2024-02-22,Facebook,Spring Collection,1226,97,7.911908646003263,27,3,2,1536.7715694159936,1558.5990235200468,2.6101141924959217,1.4203447368790234
2024-02-22,Instagram,Summer Sale,2932,158,5.38881309686221,90,16,4,1044.7893418898302,2143.49783490666,3.751705320600273,105.16076772275164
2024-02-22,Instagram,New Arrivals,15523,319,2.0550151388262576,104,3,6,1868.0293785463111,3849.4938194198685,0.7279520711202732,106.0724453068035
2024-02-22,Instagram,Holiday Promo,15821,1264,7.989381202199608,129,20,2,476.4841106309873,529.2900932867037,0.9544276594399848,11.08242257769892
2024-02-22,Instagram,Back to School,1719,71,4.130308318789995,41,5,0,1582.0040518817982,1945.4811181674622,2.675974403723095,22.97573548268142
2024-02-22,Instagram,Black Friday,15079,748,4.96054114994363,85,16,4,391.4901232541888,760.9392916929198,0.6963326480535844,94.36998445011933
2024-02-22,Instagram,Spring Collection,5820,536,9.209621993127149,392,21,3,51.27411198453413,116.91201823489784,7.1477663230240545,128.01373580133802
2024-02-23,Facebook,Summer Sale,9112,325,3.566725197541704,214,16,21,567.4717176238521,988.7477999012937,2.754609306409131,74.23737063785862
2024-02-23,Facebook,New Arrivals,19380,1346,6.9453044375644994,1091,71,90,128.11528214885425,165.97124090403776,6.460268317853457,29.548355293944965
2024-02-23,Facebook,Holiday Promo,1314,108,8.21917808219178,22,4,0,1556.406757854838,3103.8333299601727,1.97869101978691,99.42301807003972
2024-02-23,Facebook,Back to School,18270,1075,5.883962780514505,767,144,29,1999.1375213383553,4214.308080420612,5.14504652435687,110.80631199394799
2024-02-23,Facebook,Black Friday,2756,143,5.188679245283019,91,12,4,1537.64200433101,1348.9260490471288,3.8824383164005805,-12.273074925914685
2024-02-23,Facebook,Spring Collection,7992,516,6.456456456456457,125,14,8,963.2438625709362,2037.298972716412,1.8393393393393391,111.50396611703081
2024-02-23,Instagram,Summer Sale,13852,520,3.7539705457695636,393,51,29,1124.7619257369256,1737.6487960412446,3.4146693618250077,54.49036425221858
2024-02-23,Instagram,New Arrivals,2717,160,5.888847994111153,10,2,0,925.6255974637454,1114.188070634678,0.44166359955833645,20.371354647883773
2024-02-23,Instagram,Holiday Promo,2806,189,6.735566642908054,145,7,10,388.3172981922929,561.3427836733789,5.773342836778332,44.55775889628398
2024-02-23,Instagram,Back to School,4303,91,2.1148036253776437,71,2,2,1158.5065520904827,2209.9400611469773,1.7429700209156402,90.75766616591173
2024-02-23,Instagram,Black Friday,18888,465,2.4618805590851336,230,20,20,1678.378593637289,3988.6731173607936,1.4294790343074968,137.65038069967054
2024-02-23,Instagram,Spring Collection,13629,995,7.300608995524249,623,36,44,1662.3741938968685,2812.8212256503452,5.158118717440752,69.20505840244347
2024-02-24,Facebook,Summer Sale,11160,276,2.4731182795698925,148,23,0,697.8008633472772,906.7357283083234,1.532258064516129,29.941904049646435
2024-02-24,Facebook,New Arrivals,13391,920,6.870286012993803,677,16,5,1373.0749381706437,1839.6931601169158,5.212456127249646,33.983449043790024
2024-02-24,Facebook,Holiday Promo,13225,1192,9.013232514177695,302,50,19,1491.1806030817766,1896.3193948238745,2.8052930056710776,27.16899555324219
2024-02-24,Facebook,Back to School,12939,107,0.8269572609938944,22,3,1,1446.2974478221818,2893.4893964021508,0.2009428858489837,100.06184763439458
2024-02-24,Facebook,Black Friday,6366,543,8.529688972667294,92,2,7,660.6682435680653,1482.6770674499749,1.5865535658184104,124.42081663294327
2024-02-24,Facebook,Spring Collection,2961,259,8.747044917257684,57,7,0,1874.1948013786166,2091.1257696964317,2.1614319486659914,11.574622240881546
2024-02-24,Instagram,Summer Sale,17079,419,2.453305228643363,397,37,26,230.10302981718812,247.7622135873444,2.6933661221382987,7.674468165058987
2024-02-24,Instagram,New Arrivals,4358,424,9.729233593391463,151,12,8,1830.8037268218397,2054.104679465946,3.9238182652592934,12.196881040423852
2024-02-24,Instagram,Holiday Promo,12241,1146,9.361980230373335,925,103,9,395.52537697182265,514.2832368731847,8.471530103749695,30.025345228309437
2024-02-24,Instagram,Back to School,11703,320,2.734341621806374,172,11,8,1343.871008131232,2014.5106591785361,1.6320601555156795,49.903573110032795
2024-02-24,Instagram,Black Friday,7305,400,5.475701574264202,349,11,22,625.3910810654032,818.0472625887056,5.229295003422314,30.80571299403524
2024-02-24,Instagram,Spring Collection,7511,178,2.3698575422713355,98,1,2,717.1098606840084,1097.8435315417776,1.344694448142724,53.0927953625697
2024-02-25,Facebook,Summer Sale,6552,518,7.905982905982905,455,37,14,1902.3043530798482,1965.1794663336577,7.722832722832723,3.305207873388618
2024-02-25,Facebook,New Arrivals,18358,1375,7.4899226495260915,1058,20,87,277.3369953836086,479.62179066051795,6.346007190325744,72.9382659522621
2024-02-25,Facebook,Holiday Promo,3672,161,4.3845315904139435,117,14,6,1334.3896421325455,3180.709002550849,3.7309368191721135,138.36433543261182
2024-02-25,Facebook,Back to School,14026,775,5.525452730643091,672,39,9,687.2496764226659,562.4305944792467,5.133323827178097,-18.162115782016624
2024-02-25,Facebook,Black Friday,5298,110,2.0762551906379767,73,4,1,1174.8718932087654,1866.5999100042457,1.4722536806342015,58.87688868837087
2024-02-25,Facebook,Spring Collection,15391,492,3.196673380547073,246,37,4,181.10665117659423,328.02770960797335,1.8647261386524592,81.12405451532463
2024-02-25,Instagram,Summer Sale,15011,868,5.782426220771434,39,2,3,484.9710200083759,1107.812042297991,0.2931183798547732,128.42850326991868
2024-02-25,Instagram,New Arrivals,11956,940,7.862161257945802,454,53,27,1967.9560527016429,2443.1002008397018,4.466376714620274,24.14404262157039
2024-02-25,Instagram,Holiday Promo,19103,1568,8.208134847929644,683,30,51,103.13752330408947,174.3124212893692,3.9993718264146993,69.009702487647
2024-02-25,Instagram,Back to School,11350,434,3.823788546255506,330,62,20,1503.100015970748,1397.8044985702309,3.6299559471365637,-7.005223623293895
2024-02-25,Instagram,Black Friday,11850,57,0.4810126582278481,56,0,0,1136.7556218629015,1210.9412932698397,0.4725738396624472,6.526087927796084
2024-02-25,Instagram,Spring Collection,17549,898,5.117100689497977,505,77,44,1689.771985285669,1987.3506054651893,3.5671548236366744,17.61057839583087
2024-02-26,Facebook,Summer Sale,10454,121,1.1574516931318157,70,14,5,1535.6730431317656,3268.7716002033403,0.8513487660225751,112.855960116171
2024-02-26,Facebook,New Arrivals,3462,294,8.492201039861353,172,5,4,1870.8113748528665,3671.603832737804,5.228191796649336,96.25729681200835
2024-02-26,Facebook,Holiday Promo,8384,75,0.89456106870229,56,4,1,845.1088047553279,907.707687541291,0.7275763358778626,7.407198035770836
2024-02-26,Facebook,Back to School,10603,834,7.865698387248892,258,13,13,183.47838250373272,277.0585761930685,2.678487220597944,51.00338928888911
2024-02-26,Facebook,Black Friday,12126,68,0.5607784924954643,52,2,0,1314.059999895089,1568.3518490950034,0.4453240969816922,19.351616305208008
2024-02-26,Facebook,Spring Collection,10890,171,1.5702479338842976,53,7,4,904.4445974993928,2106.218672736675,0.5876951331496786,132.87426101719728
2024-02-26,Instagram,Summer Sale,18457,1138,6.165682396922577,364,31,35,855.686408555053,1667.6463625665506,2.3297393942677576,94.88989726769252
2024-02-26,Instagram,New Arrivals,11637,929,7.9831571710922065,472,67,39,355.7847753677711,785.0083864536352,4.966915871788261,120.64136545533184
2024-02-26,Instagram,Holiday Promo,14699,478,3.2519218994489423,355,27,31,1764.6939205730243,3082.865348850283,2.8097149465950064,74.69688725675597
2024-02-26,Instagram,Back to School,18141,185,1.019789427264208,33,6,2,561.5687852228441,748.1136506290843,0.22600738658287856,33.21852466073496
2024-02-26,Instagram,Black Friday,18345,632,3.4450804033796674,513,102,41,667.3441818218697,857.9972805763902,3.575906241482693,28.56893098760998
2024-02-26,Instagram,Spring Collection,10673,279,2.614072894219057,155,17,4,1572.8795341066489,2323.1230172346122,1.6490208938442799,47.69872497286198
2024-02-27,Facebook,Summer Sale,12873,220,1.7090033403247107,135,12,6,1674.2129453697446,2877.1418176606994,1.1885341412258215,71.85041040435223
2024-02-27,Facebook,New Arrivals,2657,157,5.908919834399699,13,0,0,1025.9307659401004,1577.276180115211,0.48927361686112153,53.740996223063
2024-02-27,Facebook,Holiday Promo,18831,657,3.4889278317667674,466,73,19,469.64873547972593,1081.7906611988774,2.963198980404652,130.3403755774781
2024-02-27,Facebook,Back to School,13734,884,6.436580748507353,115,10,10,1957.7918347608704,4780.477870916628,0.9829619921363041,144.1770256693571
2024-02-27,Facebook,Black Friday,12088,858,7.097948378557247,425,85,5,909.1183796239993,931.9261987494854,4.260423560555923,2.5087842943972922
2024-02-27,Facebook,Spring Collection,19581,1953,9.973954343496247,768,10,76,1981.1479923976142,1671.7091549747981,4.361370716510903,-15.619168210060302
2024-02-27,Instagram,Summer Sale,3123,136,4.354787063720781,23,0,1,284.75577863872354,682.1326476674694,0.7684918347742555,139.55006319043218
2024-02-27,Instagram,New Arrivals,2814,251,8.919687277896234,92,14,4,649.0720131914783,1122.232218421943,3.9090262970859984,72.89795209378114
2024-02-27,Instagram,Holiday Promo,13317,330,2.4780355936021623,246,47,14,1526.7018076372265,3551.9326703224133,2.30532402192686,132.65398996412407
2024-02-27,Instagram,Back to School,13662,688,5.035865905431123,34,5,2,1224.7764118348462,1319.2464704416545,0.30010247401551754,7.713249348530653
2024-02-27,Instagram,Black Friday,11338,454,4.00423355089081,223,44,6,314.1460967496471,374.9358367274373,2.407832069147998,19.350786340100683
2024-02-27,Instagram,Spring Collection,6695,307,4.585511575802838,130,9,1,148.71382092469455,128.92984391262743,2.0911127707244215,-13.303388272220703
2024-02-28,Facebook,Summer Sale,18937,532,2.809315097428315,196,25,15,72.03994634859382,154.05975423535855,1.2462375244230872,113.85323288537641
2024-02-28,Facebook,New Arrivals,9430,353,3.743372216330859,307,11,27,825.4846081444566,2026.9450159883272,3.6585365853658534,145.54607027071543
2024-02-28,Facebook,Holiday Promo,7785,523,6.718047527296083,292,14,7,1813.274418244752,2605.7249318237946,4.020552344251766,43.70273498625398
2024-02-28,Facebook,Back to School,13205,624,4.725482771677395,21,4,1,368.5064637736616,433.74292828997307,0.19689511548655814,17.702936292694176
2024-02-28,Facebook,Black Friday,17848,425,2.3812191842223216,301,20,7,1864.2769193301847,1793.6461151741973,1.8377409233527566,-3.7886433835894
2024-02-28,Facebook,Spring Collection,3843,167,4.345563361956804,102,14,4,212.8735836260366,246.70219808171137,3.12256049960968,15.891410234866354
2024-02-28,Instagram,Summer Sale,18353,1144,6.2333133547648885,806,142,46,1083.3841445139542,1163.9061393952911,5.416008282024737,7.432450926025139
2024-02-28,Instagram,New Arrivals,4092,113,2.761485826001955,46,6,3,1117.4589387404656,2288.152661317104,1.3440860215053763,104.76391409031783
2024-02-28,Instagram,Holiday Promo,5926,213,3.594330070874114,139,21,1,160.52684272337905,137.88350373345963,2.7168410394870066,-14.105640281568716
2024-02-28,Instagram,Back to School,17428,520,2.983704383750287,43,5,4,722.394335105031,992.1570562451482,0.2983704383750287,37.342862205708684
2024-02-28,Instagram,Black Friday,1931,122,6.317969963749352,112,18,2,1313.8048173415407,3005.592168434114,6.835836354220611,128.770067574868
2024-02-28,Instagram,Spring Collection,4406,197,4.471175669541534,18,3,1,255.903514654448,224.4276111660906,0.49931911030413073,-12.299910585776827
2024-02-29,Facebook,Summer Sale,16946,327,1.9296589165584799,309,33,12,1985.5345012011385,2115.671522291853,2.088988551870648,6.554256348201891
2024-02-29,Facebook,New Arrivals,11374,629,5.530156497274485,156,9,13,736.0197625001874,1541.8502557720838,1.5649727448566908,109.48489895632267
2024-02-29,Facebook,Holiday Promo,11068,464,4.192265992049151,348,52,31,1257.8104402646788,1885.4877971380238,3.8941091434766895,49.9023808978135
2024-02-29,Facebook,Back to School,17513,243,1.3875406840632674,69,7,0,1026.386305381509,1946.2994818522848,0.4339633415177297,89.62640787854657
2024-02-29,Facebook,Black Friday,15758,294,1.8657189998730803,116,23,0,301.8901682240653,292.6007275257846,0.8820916359944155,-3.0770928225082232
2024-02-29,Facebook,Spring Collection,14721,355,2.4115209564567626,104,16,0,1009.8530146056961,1142.66410319546,0.8151620134501733,13.151526674564703
2024-02-29,Instagram,Summer Sale,5654,230,4.067916519278387,115,6,1,1224.8161698717374,2045.1803911966142,2.157764414573753,66.97855902823238
2024-02-29,Instagram,New Arrivals,11770,459,3.8997451146983857,305,49,10,1929.4551637130237,1986.6369765761065,3.092608326253186,2.96362485837933
2024-02-29,Instagram,Holiday Promo,17578,539,3.066332916145181,191,1,16,1380.938296098557,2455.461014394318,1.1832973034474912,77.81105943194677
2024-02-29,Instagram,Back to School,3077,133,4.322391940201495,47,8,4,954.9300443387841,2294.8928726296244,1.9174520636984078,140.32052255918515
2024-02-29,Instagram,Black Friday,10036,410,4.0852929453965725,383,41,36,1318.3292352065355,1530.5377342462311,4.583499402152252,16.096775628771525
2024-02-29,Instagram,Spring Collection,11401,61,0.535040785895974,49,8,3,104.29561977595611,193.8485196923503,0.5262696254714498,85.86448798978165
